asset_type,category,name,platform,hook,post,cta,install_command,repo_url
integration,Content,wp-user-frontend,LinkedIn / X,Stop making your agent guess how Wp User Frontend works.,"The `wp-user-frontend` integration guide gives agents a standalone reference for content platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wp-user-frontend.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,wp-user-registration,LinkedIn / X,Stop making your agent guess how Wp User Registration works.,"The `wp-user-registration` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wp-user-registration.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Automation,wp-webhooks,LinkedIn / X,Stop making your agent guess how Wp Webhooks works.,"The `wp-webhooks` integration guide gives agents a standalone reference for automation platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wp-webhooks.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Content,wpcafe,LinkedIn / X,Stop making your agent guess how Wpcafe works.,"The `wpcafe` integration guide gives agents a standalone reference for content platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wpcafe.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,wpforms,LinkedIn / X,Stop making your agent guess how Wpforms works.,"The `wpforms` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wpforms.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Content,wpforo,LinkedIn / X,Stop making your agent guess how Wpforo works.,"The `wpforo` integration guide gives agents a standalone reference for content platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wpforo.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,wplms,LinkedIn / X,Stop making your agent guess how Wplms works.,"The `wplms` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wplms.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Commerce,wployalty,LinkedIn / X,Stop making your agent guess how Wployalty works.,"The `wployalty` integration guide gives agents a standalone reference for commerce platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wployalty.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Automation,wpsubscription,LinkedIn / X,Stop making your agent guess how Wpsubscription works.,"The `wpsubscription` integration guide gives agents a standalone reference for automation platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wpsubscription.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,wsform,LinkedIn / X,Stop making your agent guess how Wsform works.,"The `wsform` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wsform.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,zagomail,LinkedIn / X,Stop making your agent guess how Zagomail works.,"The `zagomail` integration guide gives agents a standalone reference for email platform reference with API ✓, MCP -, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/zagomail.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,zapier,LinkedIn / X,Stop making your agent guess how Zapier works.,"The `zapier` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/zapier.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,CRM,zendesk-sell,LinkedIn / X,Stop making your agent guess how Zendesk Sell works.,"The `zendesk-sell` integration guide gives agents a standalone reference for crm platform reference with API ✓, MCP -, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/zendesk-sell.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
